"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","log2err"
"hsa05211","Renal cell carcinoma",66,0.370332048914999,1.55359674226974,0.0125014448504774,0.0258853446315766,0.00245262108079174,2606,"tags=29%, list=15%, signal=25%","5879/3091/8503/1398/3845/5058/5781/56924/405/5604/7030/2034/7422/5062/3725/5546/207/5595/10298",0.380730400722792
"hsa05143","African trypanosomiasis",32,0.432090897070316,1.55285193798339,0.0273698196331222,0.0496607036642217,0.00470532227510866,4878,"tags=50%, list=28%, signal=36%","8542/4615/5578/23236/355/3040/5331/2150/356/3039/3553/3458/2776/3606/3620/3043",0.352487857583619
"hsa00430","Taurine and hypotaurine metabolism",12,-0.566915727961227,-1.54968085724597,0.0249635495657542,0.046006122759924,0.00435905289778674,3100,"tags=58%, list=18%, signal=48%","2330/51380/1036/2328/2686/2327/2326",0.352487857583619
"hsa00533","Glycosaminoglycan biosynthesis - keratan sulfate",13,0.566614019401931,1.54872331374543,0.0479846449136276,0.080528723945094,0.0076300489241339,4223,"tags=62%, list=24%, signal=47%","10678/2683/8702/93010/2530/8704/8703/6483",0.287857117255149
"hsa05214","Glioma",71,0.365845659735011,1.54667118421928,0.00921162300627484,0.0201396975044021,0.00190822441667669,4803,"tags=38%, list=28%, signal=28%","1871/595/578/5578/8503/817/3845/6464/10912/5604/808/207/801/5595/1869/2475/7157/4616/4193/1026/91860/5605/369/1950/25759/2885/1647",0.380730400722792
"hsa05231","Choline metabolism in cancer",91,0.343898194335142,1.54602838340165,0.0123826633168289,0.0257911093936318,0.00244369234777982,2824,"tags=27%, list=16%, signal=23%","5879/5130/3091/5578/8503/3845/6667/1978/8394/5604/5599/5601/5337/255189/3725/56994/207/5170/8395/5595/8613/80736/2475/5321/6199",0.380730400722792
"hsa04012","ErbB signaling pathway",80,0.352735197638738,1.54309807007876,0.0132841503270317,0.0271861681111347,0.00257587333544634,4772,"tags=45%, list=28%, signal=33%","5578/8503/817/1398/4609/3845/6464/5058/56924/5747/1978/5604/5599/5601/5062/8440/3725/207/5595/2002/10298/2475/6199/6714/5609/1399/25/2065/1026/374/6198/5605/369/1950/25759/2885",0.380730400722792
"hsa04630","JAK-STAT signaling pathway",116,0.329865810386733,1.53180601173755,0.00443099667909382,0.0107566264209726,0.00101918398591056,3145,"tags=26%, list=18%, signal=21%","6774/595/894/53832/3601/6772/5292/8503/9021/8027/4609/8651/51588/5781/3976/4170/598/3595/3717/149233/1154/207/5008/122809/1441/2475/6773/3559/3459/3588",0.407017918923954
"hsa00130","Ubiquinone and other terpenoid-quinone biosynthesis",12,0.571187786081045,1.52916421271105,0.0305825916409632,0.0552054987570208,0.00523068832786271,3008,"tags=50%, list=17%, signal=41%","1728/2677/27235/154807/10229/51805",0.352487857583619
"hsa03030","DNA replication",36,0.409151796005259,1.51980758129262,0.0381537014504801,0.0668164323908906,0.00633081741648085,3860,"tags=44%, list=22%, signal=35%","4175/2237/4173/23649/10714/4171/10535/246243/4176/54107/5983/5425/4172/5111/5985/5982",0.321775918075361
"hsa04670","Leukocyte transendothelial migration",97,0.333940339011794,1.51663526824165,0.0172323047161405,0.0338869902797847,0.00321077226931719,2539,"tags=27%, list=15%, signal=23%","5879/71/9069/51208/81/5578/5603/8503/1499/1495/5781/5747/1432/60/1500/387/7414/4688/2773/11069/9075/4267/2909/50848/3688/7408",0.352487857583619
"hsa04130","SNARE interactions in vesicular transport",32,0.422008533944289,1.51661785569687,0.032981877180418,0.0583398028517947,0.00552766178546454,4476,"tags=50%, list=26%, signal=37%","10652/55014/6804/9341/9342/6811/9570/9527/6810/10791/6845/10228/6809/53407/8676/51272",0.321775918075361
