"sample","group","reason_median_logCPM","reason_low_within_group_correlation","sample_weight","avg_within_group_cor"
"MSCCR_reGRID_348_Biopsy_683","CD",FALSE,FALSE,2.52170670194774,0.940339404972128
"MSCCR_reGRID_353_Biopsy_690","CD",FALSE,FALSE,0.863134128525045,0.917120546837886
"MSCCR_reGRID_354_Biopsy_693","CD",FALSE,FALSE,0.813592214641249,0.926939916846647
"MSCCR_reGRID_355_Biopsy_694","CD",FALSE,FALSE,1.29288748335572,0.937344329049067
"MSCCR_reGRID_358_Biopsy_697","CD",FALSE,FALSE,1.43383380166777,0.937197289190403
"MSCCR_reGRID_361_Biopsy_704","CD",FALSE,FALSE,0.453706922684215,0.895797762261144
"MSCCR_reGRID_364_Biopsy_711","CD",FALSE,FALSE,0.620964723013575,0.917194315592201
"MSCCR_reGRID_365_Biopsy_714","CD",FALSE,FALSE,1.65611627716985,0.94100968578206
"MSCCR_reGRID_367_Biopsy_721","CD",FALSE,FALSE,0.987591474215366,0.932210833950847
"MSCCR_reGRID_369_Biopsy_725","CD",FALSE,FALSE,1.19417579455656,0.933128954590462
"MSCCR_reGRID_37_Biopsy_78","CD",FALSE,FALSE,0.740378434265873,0.920059471722043
"MSCCR_reGRID_373_Biopsy_737","CD",FALSE,FALSE,0.678647866330709,0.92275952175638
"MSCCR_reGRID_375_Biopsy_739","CD",FALSE,FALSE,1.75936480633535,0.937414075666318
"MSCCR_reGRID_376_Biopsy_742","CD",FALSE,FALSE,2.18326367343288,0.943032741811733
